__label__technical	Nobody fixed the window since last week.
__label__performance_assessment	I liked your style.
__label__recommendations	You should do something about the problem.
__label__performance_assessment	It was hard to part after the meeting.
__label__performance_assessment	 It seemed like the commander was hungry
__label__time	I came in a few minutes after the meeting should have started, but there was no one in the room
__label__subject	A young and innovative thinking according to the trend of your market.
__label__performance_assessment	Pure histrionics.
__label__subject	I think that we've run out with the subjects.
__label__subject	What are the consequences of having such diversity in a work group?
__label__subject	Don’t you think it is about time we change this?
__label__performance_assessment	As for first session it wasn't bad.
__label__time	It was time enough for all parts of the meeting.
__label__performance_assessment	 The training was boring
__label__time	You were very late.
__label__subject	I don’t know if the topic was good or bad as for now.
__label__technical	I don't agree to give my e-mail address.
__label__subject	That was a mistake in the performance of his duty.
__label__performance_assessment	It's wonderful what a lot of our troops have gathered, lads!
__label__time	Meeting earlier would be better.
__label__recommendations	I would contend that the size of this problem is substantially smaller than many people would guess.
__label__recommendations	She should discuss all this with Alex.
__label__performance_assessment	Congratulations.
__label__recommendations	If the microphone is faulty it’s better not to use it….
__label__recommendations	I think that it would be useful to make a mailing list.
__label__recommendations	Each participant must commit to meet dates, and in case of any inconvenience they must raise it to discuss a possible change.
__label__performance_assessment	The presenter mixed the topics.
__label__performance_assessment	It seemed to me that the guy that was giving the lecture was drunk.
__label__recommendations	You had better be prepared next time.
__label__performance_assessment	Noisy guy.
__label__performance_assessment	We saw a great performance last night.
__label__recommendations	We should be awarded for active participation.
__label__performance_assessment	He is doing an interesting talk
__label__performance_assessment	The speaker was great as always.
__label__technical	The sound was too loud.
__label__subject	I didn't learn anything new.
__label__performance_assessment	We would never achieve anything with such speakers.
__label__recommendations	It is also important to talk about deadlines, actions or responsible for future tasks
__label__recommendations	Please do your homework next time.
__label__performance_assessment	I appreciate the assistance
__label__subject	But as time progressed, his obvious reluctance to propose a real solution presented a far more difficult problem.
__label__performance_assessment	I don't find pleasure in wasting time.
__label__time	I think that it was enough time for everything.
__label__performance_assessment	Congratulations, your talk was really inspiring!
__label__subject	The didactic content made everything much easier, it was amazing
__label__performance_assessment	I let Tom know that I was dissatisfied with his presentation
__label__subject	Totally not useful meeting and topic.
__label__performance_assessment	Good as always.
__label__performance_assessment	There's never too late to learn something more.
__label__performance_assessment	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__time	I think that it would be better to meet more often and make the meetings shorter.
__label__subject	I don't like discussing the same thing all the time.
__label__subject	Not knowing before who would present was problematic
__label__performance_assessment	The idea of meetings is good.
__label__subject	To be perfectly clear, I am not saying the Internet and technology will solve every human ill.
__label__performance_assessment	I didn't realize that we are in such situation.
__label__recommendations	They should prohibit mobile access to meeting rooms
__label__recommendations	All the participants should be provided with good equipment.
__label__subject	I don’t want to sit and watch such nonsense!
__label__performance_assessment	Thanks to that meetings I'm in better mood.
__label__subject	 I’m of the opinion that the main idea was not great
__label__recommendations	I would plan those meetings more in advance.
__label__recommendations	If I were you, I would do more slides with better figures
__label__recommendations	Everyone should see the video that was played during the meeting
__label__subject	Why should that cause the masses to riot?
__label__performance_assessment	During the whole session he organized and directed the opposition in their attacks on the officials.
__label__technical	I love it that you've added the e-mail reminder.
__label__performance_assessment	The commander knows how to handle depressing news
__label__time	It was too long.
__label__performance_assessment	The presenter was speaking so fast that I wasn't able to write down my notes.
__label__performance_assessment	I saw an absurd ritual in that meeting
__label__recommendations	We should encourage more behavior like this.
__label__technical	The place was inappropriate.
__label__performance_assessment	 Some people say that the meeting wasn’t boring
__label__subject	Addresses were presented to him at Southampton, Birmingham and other towns
__label__subject	She was wired with a different kind of energy after the sparring session
__label__recommendations	I think that someone should take the responsibility for that accident that happened during our last meeting.
__label__subject	This is a cyclic meeting and I would expect fresh updates every time and what do I get?
__label__recommendations	What if next time we could just invite the important people?
__label__technical	Somebody should clean the room before the session.
__label__recommendations	Apply the review in the fastest way right after finishing the activities to analyze.
__label__recommendations	We should get sth to eat.
__label__technical	Those windows without curtains make it impossible to see anything on the screen.
__label__performance_assessment	The guy that organized it should get fired at once!
__label__subject	Considering the problems they presented, she could hardly blame him for that.
__label__performance_assessment	I would never use such words as the guy did.
__label__time	Unfortunately the speaker did not have time to close the idea
__label__recommendations	I strongly recommend having lunches early
__label__recommendations	I would love to see a new face during those meetings.
__label__recommendations	We should have some new equipment to practice.
__label__recommendations	Be more specific about what you know and see in your team
__label__subject	People were bored
__label__performance_assessment	I have nothing to complain about.
__label__subject	Are you sure no one would follow?
__label__time	I would prefer spending less time on questions and more on practice.
__label__subject	Thank you for offering to jointly coordinate the Hospitality Committee.
__label__performance_assessment	Amazing how easy it was for you to carry out an interesting meeting.
__label__performance_assessment	Why did you rush with the presentation?
__label__performance_assessment	I really have better things to do.
__label__performance_assessment	 I’m of the opinion that the talk was not boring
__label__technical	The lights are too bright.
__label__performance_assessment	I don't feel like we've solved anything.
__label__performance_assessment	I loved it
__label__performance_assessment	"A new meeting without results and focused on ""technical aspects""."
__label__performance_assessment	The speaker should use the microphone, cos I didn't hear a word.
__label__performance_assessment	He is a leader with charismatic ideas
__label__performance_assessment	I didn’t like your presentation.
__label__subject	He had the satisfaction of being the first to put it into operation.
__label__subject	Reading and answering emails breaks the work dynamics a lot
__label__subject	Can't wee finally talk about something important in our work?
__label__performance_assessment	After this meeting everyone had good mood!
__label__performance_assessment	One of the participants was drunk and nobody reacted to his behavior.
__label__recommendations	Somebody who is not interested should have the right not to participate.
__label__technical	Noises from the outside made it unbearable.
__label__performance_assessment	 According to me the major was good
__label__performance_assessment	He is an interesting man
__label__subject	The meeting was full of topics that were simply not interesting
__label__technical	I didn't have a place to sit.
__label__technical	Some headphones did not work.
__label__recommendations	we do not agree with that recommendation
__label__recommendations	Women should have different task than men.
__label__subject	We can talk about how we want to divide things and coordinate with the chairs about dates.
__label__recommendations	May I suggest that we postpone discussing this until the next meeting?
__label__subject	The way of presenting the topic was surprising.
__label__performance_assessment	The final part of the meeting was disagreeable
__label__performance_assessment	So me guys were listening but the rest was playing on their mobiles.
__label__recommendations	A person that didn't participate on previous meeting should be given some materials from it.
__label__subject	Was this really about operations?
__label__recommendations	I recommend you say what the agenda will be at the beginning of the meeting
__label__subject	Finally, everything has come together and we are ready to open the doors to the public.
__label__subject	The topics don’t vary enough.
__label__performance_assessment	The presenter deviated from the main topic
__label__subject	I have noticed that at the end of the day, Olivia is not able to focus on her task without despair.
__label__performance_assessment	It was a pleasure to hear such a good speech.
__label__performance_assessment	 From my perspective the talk was not awful
__label__subject	I am not in a position to make that decision
__label__subject	They admired the idea very much, for they had never seen anything like it.
__label__subject	I hope we have more participation in choosing the topic of the next meeting
__label__recommendations	It would be splendid to have that report emailed to everyone
__label__subject	Of course, she knew Alex well enough now to know he didn't like people to hand out information about him.
__label__recommendations	Start at the announced time (at most, save 15 minutes of courtesy if many people are missing)
__label__performance_assessment	I don't need those sessions.
__label__recommendations	Alex should have told you all this.
__label__performance_assessment	I hope he won't come here again
__label__recommendations	You should do a better job next time
__label__subject	The commander expressed enthusiasm towards new goals
__label__subject	I can show you where that information stands out in the report and in the progress notes.
__label__subject	Today's topic is better than that of the previous meeting
__label__time	We got into the room and sit down for a few minutes in silence.
__label__subject	Many of the issues discussed at the meeting could be resolved with a simple email.
__label__recommendations	Everyone should obey the rules of our sessions.
__label__time	When was the course suppose to end?
__label__performance_assessment	Because the boredom of the lecture made me drowsy
__label__subject	The truth is we should promote this Navy-wide.
__label__performance_assessment	You engaged the audience 
__label__performance_assessment	For the next occasion we hope that the presenter invites the public to be part of the topic being discussed
__label__performance_assessment	 The talk was amazing
__label__performance_assessment	So many hours without a break?
__label__technical	The room is too small.
__label__performance_assessment	What a wonderful story.
__label__performance_assessment	I was surprised.
__label__performance_assessment	I must say this was amazing!
__label__subject	I don’t think repeating the same story all over again will make it true.
__label__performance_assessment	We were all well informed for the first time.
__label__performance_assessment	You managed to engage the audience.
__label__subject	I entirely disagree with what was said.
__label__recommendations	In meetings, delays should not be allowed unless they are for a greater cause.
__label__performance_assessment	The meetings are important but have been discredited by the lack of specificity and organization around them
__label__subject	I should like to be at home on Christmas day, but I actually don’t care.
__label__performance_assessment	You expresses  concentration  
__label__recommendations	He should not listen to anyone who tried to persuade him to stay, he had his orders.
__label__performance_assessment	I think that listening to everyone’s complains for so many hour is a waste of time.
__label__technical	I think that we are worth more comfortable place for meetings.
__label__technical	It is a very small space for those meetings with so many people.
__label__recommendations	I recommend that you take a break
__label__subject	The proposed use the command center was interesting
__label__time	Maybe more time for presentation would help us to understand the problem.
__label__performance_assessment	I can see his lack of commitment to job
__label__subject	There should be a leader who has enough sensitivity to identify how he can empower each component of his team.
__label__recommendations	You should let us know the purpose and reason for the meeting before it takes place
__label__performance_assessment	When the opportunity presented itself, she grabbed it and make us listen to her story.
__label__recommendations	Require attendees not to interrupt others.
__label__performance_assessment	It's great and I love it.
__label__time	We’ll loose next war if everyone in the army cares about time so little as you do :(
__label__performance_assessment	I don't believe that it will change anything.
__label__technical	The remote control to the air conditioner is still missing.
__label__technical	The meeting room had few chairs for so many attendees
__label__performance_assessment	I love our new phantoms.
__label__performance_assessment	She had a suspicious behavior
__label__performance_assessment	O.K.
__label__performance_assessment	His delight is to know the law and show it to everyone
__label__technical	No one answers my e-mail concerning our meetings.
__label__performance_assessment	The presenter had the ability to persuade the public.
__label__performance_assessment	I feel the training was great
__label__technical	The meeting was very crowded, some people even had to stand.
__label__technical	The room was overcrowded.
__label__performance_assessment	!!! This was horrible!
__label__technical	The computers in the room are very old.
__label__technical	The chairs in the meeting room were quite comfortable.
__label__subject	Last night we ran a session on the general email texted us about.
__label__recommendations	I’d pay more attention to details.
__label__subject	I’m not sure if you give rewards for such small efforts will it bring any good?
